date,trade_date,symbol,weight,beta,actual_funding,price_change,price_return_contrib,funding_return_contrib,iteration
2023-04-02,2023-04-01,SOLUSDT,-0.050801350413526666,1.2958900491016543,0.00020611000000000002,-0.027041117,0.0013737252465422455,1.0470666333731982e-05,1
2023-04-02,2023-04-01,SXPUSDT,0.0051736212184653714,1.0677513065081063,-0.011574029999999999,-0.014586251,-7.546373885646817e-05,5.987964719115476e-05,1
2023-04-02,2023-04-01,XRPUSDT,0.08243955996443744,0.7378675804148553,1.2699999999999997e-06,0.01669293,0.0013761578723485211,-1.0469824115483552e-07,1
2023-04-03,2023-04-02,1000SHIBUSDT,0.10469059865374941,0.9723828494072622,0.00027719,0.040608205,0.0042512972813626764,-2.90191870408328e-05,1
2023-04-03,2023-04-02,ADAUSDT,0.15453508641276725,0.9461120375882516,0.00021763000000000002,0.014948838,0.0023101200324324935,-3.363147085601054e-05,1
2023-04-03,2023-04-02,AVAXUSDT,0.03911529399714906,1.0540024403824964,0.00021975,-0.008353211,-0.0003267383035243278,-8.595585855873506e-06,1
2023-04-03,2023-04-02,BNBUSDT,0.3026858896866175,0.6909951413531819,-0.0006590599999999999,-0.01626433,-0.004922983376526334,0.00019948816245686212,1
2023-04-03,2023-04-02,DOGEUSDT,0.12204264198970789,0.9575116003639487,0.00014305,0.21468347,0.026200538249895093,-1.7458199936627714e-05,1
2023-04-03,2023-04-02,DOTUSDT,0.10769649661990337,0.9874910222481692,0.00019541,0.024596678,0.002648976059111784,-2.1044972404495318e-05,1
2023-04-03,2023-04-02,DYDXUSDT,-0.05031236914566594,1.4796998514425188,0.00029149000000000004,0.01402637,-0.0007056999001578717,1.4665552482270166e-05,1
2023-04-03,2023-04-02,ETCUSDT,0.03903176670462735,1.0538484459318749,0.00016611000000000002,0.013276499,0.0005182052024401256,-6.4835667673056505e-06,1
2023-04-03,2023-04-02,FILUSDT,-0.048949689497112925,1.4352774066436953,0.00015104000000000002,0.0045085833,-0.00022069375460371493,7.393361101643937e-06,1
2023-04-03,2023-04-02,FTMUSDT,-0.13711148175815804,1.629595853562528,5.642e-05,0.0050918623,-0.0006981527831301069,7.735829800795276e-06,1
2023-04-03,2023-04-02,GALAUSDT,-0.08179914002195107,1.5079752772484496,0.0001599,-0.011599241,0.0009488079243581664,1.3079682489509978e-05,1
2023-04-03,2023-04-02,GMTUSDT,-0.03400778813521274,1.3832252181368674,0.00026243,-0.01020673,0.0003471083149635546,8.92466384032388e-06,1
2023-04-03,2023-04-02,LDOUSDT,-0.07084245091390377,1.5141025438372502,0.00028999,0.026617523,-0.0018856505866090654,2.0543602340522955e-05,1
2023-04-03,2023-04-02,LINKUSDT,0.1352421961601908,0.9607936992926409,0.00016155,-0.0012417634,-0.00016793880326990477,-2.1848376789678822e-05,1
2023-04-03,2023-04-02,LTCUSDT,0.04851547977933427,1.0362779613894433,0.00024775999999999997,0.0019407041,9.41541889317412e-05,-1.2020195270127858e-05,1
2023-04-03,2023-04-02,MASKUSDT,-0.020622880682418163,1.4690018334794863,-3.4399999999999996e-05,0.013520572,-0.0002788331500129743,-7.094270954751847e-07,1
2023-04-03,2023-04-02,OPUSDT,-0.10763830256838276,1.6093113034460635,-0.00019456,-0.016940733,0.001823471789362855,-2.094210814770455e-05,1
2023-04-03,2023-04-02,SNXUSDT,-0.05594010782774911,1.5143519127581895,0.00030000000000000003,-0.005473095,0.0003061655240229915,1.6782032348324733e-05,1
2023-04-03,2023-04-02,SOLUSDT,-0.0506696941713736,1.3020458954140914,-4.6649999999999996e-05,-0.0031693662,0.0001605908139705772,-2.363741233094578e-06,1
2023-04-03,2023-04-02,XRPUSDT,0.07782130009502623,0.7331610916694091,0.00014305,-0.042495683,-0.0033070692866906423,-1.1132336978593503e-05,1
2023-04-04,2023-04-03,1000SHIBUSDT,0.09832706091351551,0.985393343532629,0.00030000000000000003,-0.00026726568,-2.6279449256623524e-05,-2.9498118274054654e-05,1
2023-04-04,2023-04-03,ADAUSDT,0.14576691039136616,0.9572948305599809,0.00017667,0.005684774,0.0008286519281633534,-2.575264005884266e-05,1
2023-04-04,2023-04-03,ATOMUSDT,0.12181644737842069,0.937683317074527,0.00030000000000000003,0.01202655,0.001465031625461738,-3.6544934213526214e-05,1
2023-04-04,2023-04-03,AVAXUSDT,0.04556393868057244,1.0536040606633688,0.00030000000000000003,0.032582693,0.0014845958168760863,-1.3669181604171733e-05,1
2023-04-04,2023-04-03,BNBUSDT,0.3295044610694681,0.6975594566603809,-0.0007538800000000001,0.007326514,0.002414119045270742,0.0002484068231110506,1
2023-04-04,2023-04-03,DOGEUSDT,0.02737360055221431,0.9922968919708175,0.00030000000000000003,-0.008545185,-0.00023391249285968456,-8.212080165664294e-06,1
2023-04-04,2023-04-03,DOTUSDT,0.0929372506782344,0.9992709414692975,0.00030000000000000003,0.0032735632,0.000304235966209467,-2.7881175203470323e-05,1
2023-04-04,2023-04-03,DYDXUSDT,-0.04214593632553842,1.4834528987769835,0.00028909,0.015866572,-0.0006687115347902668,1.21839687323499e-05,1
2023-04-04,2023-04-03,FILUSDT,-0.04797690858688338,1.4329218509461275,0.00030000000000000003,0.007719882,-0.0003703760649841747,1.4393072576065015e-05,1
2023-04-04,2023-04-03,FTMUSDT,-0.14401931393906267,1.6330830000344982,0.00028348,-0.0019823797,0.0002855009650396062,4.082659511544549e-05,1
2023-04-04,2023-04-03,GALAUSDT,-0.08025727564505353,1.5095192121474064,0.00030000000000000003,0.008489383,-0.0006813347823532063,2.407718269351606e-05,1
2023-04-04,2023-04-03,GMTUSDT,-0.03392163608852047,1.3824795435384218,0.00030000000000000003,0.0018508645,-6.278435204321863e-05,1.0176490826556142e-05,1
2023-04-04,2023-04-03,LDOUSDT,-0.07300369147045702,1.5114886916904184,0.00030000000000000003,0.076198444,-0.005562767679543879,2.1901107441137105e-05,1
2023-04-04,2023-04-03,LINKUSDT,0.15022652883494692,0.9685186862865587,0.00030000000000000003,0.017682036,0.0026563109488427915,-4.5067958650484076e-05,1
2023-04-04,2023-04-03,LTCUSDT,0.040367181877493746,1.038762731101428,0.00030000000000000003,-0.004519511,-0.00018243992310848004,-1.2110154563248125e-05,1
2023-04-04,2023-04-03,MASKUSDT,-0.02319791736911944,1.4930195038045302,-0.00031033,0.0065835253,-0.0001527240766852798,-7.199009697158835e-06,1
2023-04-04,2023-04-03,OPUSDT,-0.10789467106529597,1.6087513922700296,-3.379999999999998e-06,0.030861685,-0.0033298113572617677,-3.646839882007002e-07,1
2023-04-04,2023-04-03,SNXUSDT,-0.054864776445922726,1.5134473502893022,0.00030000000000000003,0.08451264,-0.004636767293362795,1.645943293377682e-05,1
2023-04-04,2023-04-03,SOLUSDT,-0.04910280513890544,1.3013537003290498,0.00020298,0.022549424,-0.0011072399884020116,9.966887387095026e-06,1
2023-04-04,2023-04-03,XRPUSDT,0.08602250311941878,0.7442860333603829,-7.298000000000001e-05,0.013919734,0.0011974103955048696,6.277922277655183e-06,1
2023-04-05,2023-04-04,1000SHIBUSDT,0.09737908251545246,0.9865371320678914,0.00030000000000000003,0.0003564772,3.4713421749313896e-05,-2.921372475463574e-05,1
2023-04-05,2023-04-04,ADAUSDT,0.14533411480875405,0.9568368150328959,0.00021908000000000002,0.007451193,0.0010829125304245568,-3.183979787230184e-05,1
2023-04-05,2023-04-04,ATOMUSDT,0.12291121483991774,0.9376344903603155,0.00030000000000000003,0.021372844,0.0026269621633172274,-3.6873364451975324e-05,1
2023-04-05,2023-04-04,AVAXUSDT,0.04609132671425594,1.0499349976113401,0.00030000000000000003,0.019147934,0.0008825536999691705,-1.3827398014276783e-05,1
2023-04-05,2023-04-04,BNBUSDT,0.3318854345423564,0.6942176521885686,0.0,0.010040855,0.0033324135365294513,-0.0,1
2023-04-05,2023-04-04,DOGEUSDT,0.02536942960460104,0.9957994240933196,0.00030000000000000003,-0.025751568,-0.0006533026011488277,-7.610828881380312e-06,1
2023-04-05,2023-04-04,DOTUSDT,0.09286063246377432,0.9997193653089242,0.00028613,-0.005282772,-0.0004905615280616454,-2.657021276685975e-05,1
2023-04-05,2023-04-04,DYDXUSDT,-0.04595378920822273,1.4828265134096243,0.00030000000000000003,0.053664424,-0.0024660836066639604,1.3786136762466821e-05,1
2023-04-05,2023-04-04,FILUSDT,-0.05471371302445219,1.4284177983148163,0.00030000000000000003,0.009620506,-0.0005263736217467204,1.6414113907335657e-05,1
2023-04-05,2023-04-04,FTMUSDT,-0.13082184562348095,1.6314925892756764,0.00025253,0.030898254,-0.004042166662537614,3.3036440675297644e-05,1
2023-04-05,2023-04-04,GALAUSDT,-0.08428348440593916,1.5058671157705676,0.00020875,0.02698691,-0.0022745508106987037,1.75941773697398e-05,1
2023-04-05,2023-04-04,GMTUSDT,-0.04103758582574864,1.382572590559676,0.00030000000000000003,0.01768279,-0.0007256590432973621,1.2311275747724592e-05,1
2023-04-05,2023-04-04,LDOUSDT,-0.07439893067980137,1.5088712391360435,0.00030000000000000003,0.004609167,-0.0003429171043215224,2.2319679203940412e-05,1
2023-04-05,2023-04-04,LINKUSDT,0.15148937052346975,0.9665165430524815,0.00030000000000000003,-0.0069227796,-0.0010487275246027449,-4.544681115704093e-05,1
2023-04-05,2023-04-04,LTCUSDT,0.04070573698549948,1.0378285660018396,0.00030000000000000003,0.00064855214,2.6399793011814566e-05,-1.2211721095649845e-05,1
2023-04-05,2023-04-04,MASKUSDT,-0.024579617505841516,1.4895281938864917,-2.1289999999999994e-05,-0.034767665,0.0008545759065084649,-5.233000566993657e-07,1
2023-04-05,2023-04-04,OPUSDT,-0.09874977063167618,1.6060446298002562,0.00024905,0.021601707,-0.002133163586147718,2.4593630375818954e-05,1
2023-04-05,2023-04-04,SANDUSDT,-0.04859616480638061,1.2580240165964303,0.00030000000000000003,0.036108553,-0.0017547372124117721,1.4578849441914186e-05,1
2023-04-05,2023-04-04,SOLUSDT,-0.06741537799068995,1.3054929346913346,0.00030000000000000003,0.0024874453,-0.0001676920617702473,2.0224613397206985e-05,1
2023-04-05,2023-04-04,XRPUSDT,0.08614585879881544,0.7437557049496485,0.00014855,0.005173128,0.0004456435626999805,-1.2796967324564034e-05,1
2023-04-06,2023-04-05,1000SHIBUSDT,0.09749987176098343,0.9826732246229861,0.00030000000000000003,-0.024053428,-0.0023452061768144948,-2.924996152829503e-05,1
2023-04-06,2023-04-05,ADAUSDT,0.1466933524537225,0.9543147426649476,0.00015641,-0.023463419,-0.0034419275501921176,-2.2944307257286738e-05,1
2023-04-06,2023-04-05,ATOMUSDT,0.1230021828347653,0.9332987561577138,0.00030000000000000003,-0.016410535,-0.0020185316512626845,-3.6900654850429595e-05,1
2023-04-06,2023-04-05,AVAXUSDT,0.04629772026920982,1.047654157174313,0.00030000000000000003,-0.0017787431,-8.235175109456458e-05,-1.3889316080762948e-05,1
2023-04-06,2023-04-05,BNBUSDT,0.3338791059119163,0.6921142591131664,0.0,-0.005767078,-0.0019255068927360442,-0.0,1
2023-04-06,2023-04-05,DOGEUSDT,0.025071939046309194,0.9918862078616117,0.00030000000000000003,-0.078757115,-0.001974593579432778,-7.5215817138927585e-06,1
2023-04-06,2023-04-05,DOTUSDT,0.09366132763835756,0.997147370389097,9.092e-05,-0.019681338,-0.001843380267462931,-8.51568790887947e-06,1
2023-04-06,2023-04-05,DYDXUSDT,-0.04848510971475627,1.4777634114320723,0.000284,-0.02546566,0.0012347053092254937,1.3769771158990783e-05,1
2023-04-06,2023-04-05,FILUSDT,-0.05763504871554601,1.4190871008319481,0.00030000000000000003,-0.012352161,0.0007119174072852784,1.7290514614663805e-05,1
2023-04-06,2023-04-05,FTMUSDT,-0.13745309450912996,1.629442384018211,0.00029276,-0.024191817,0.0033252401453862383,4.0240767948492884e-05,1
2023-04-06,2023-04-05,GALAUSDT,-0.09199292658873756,1.4964234840359105,0.00029283,-0.028929645,0.0026613227267173654,2.693828869298002e-05,1
2023-04-06,2023-04-05,GMTUSDT,-0.04348164210237995,1.3748201664812068,0.00019451,-0.010632766,0.0004623301436286309,8.457614205333926e-06,1
2023-04-06,2023-04-05,LDOUSDT,-0.0773764652329272,1.4996603807425344,0.00030000000000000003,-3.8515398e-05,2.98018535783881e-06,2.3212939569878162e-05,1
2023-04-06,2023-04-05,LINAUSDT,-0.008024845055917206,1.2426551116711175,0.00030000000000000003,0.13961487,-0.0011203876606030074,2.407453516775162e-06,1
2023-04-06,2023-04-05,LINKUSDT,0.15063353378425742,0.9664664916531469,0.000298,-0.016539067,-0.002491338112216524,-4.488879306770871e-05,1
2023-04-06,2023-04-05,LTCUSDT,0.040782509865755746,1.0345936932514985,7.461999999999999e-05,-0.017824365,-0.0007269223343705671,-3.0431908861826933e-06,1
2023-04-06,2023-04-05,MASKUSDT,-0.02621267308872473,1.4831124233204278,-5.979999999999999e-05,-0.03067046,0.0008039547496800168,-1.5675178507057387e-06,1
2023-04-06,2023-04-05,OPUSDT,-0.10460469730365993,1.599996210520633,-0.00010695999999999999,-0.0076332646,0.0007984753373369831,-1.1188518423599465e-05,1
2023-04-06,2023-04-05,SOLUSDT,-0.07146803313170606,1.2998205493505774,0.00019040000000000002,-0.016653191,0.0011901708274517117,1.3607513508276837e-05,1
2023-04-06,2023-04-05,XRPUSDT,0.0859983546448353,0.7415878719829047,-4.799999999999995e-06,-0.004948648,-0.00042557559934382775,4.1279210229520896e-07,1
2023-04-07,2023-04-06,1000SHIBUSDT,0.09665724751804906,0.9818058040147097,0.00030000000000000003,-0.0030123673,-0.00029116713089780453,-2.899717425541472e-05,1
2023-04-07,2023-04-06,ADAUSDT,0.143370058385133,0.9553141390716798,0.0001219,0.0007834687,0.0001123259551332721,-1.7476810117147712e-05,1
2023-04-07,2023-04-06,ATOMUSDT,0.11958972137340942,0.9337191319134288,0.00026307,-0.025247198,-0.003019305326230412,-3.146046800170282e-05,1
2023-04-07,2023-04-06,AVAXUSDT,0.04578352592833494,1.0454559091617353,0.00030000000000000003,-0.020269535,-0.0009280108032922371,-1.3735057778500485e-05,1
2023-04-07,2023-04-06,BNBUSDT,0.3283125261114112,0.6912150913457196,-0.00051019,-0.005672412,-0.0018623239106144093,0.00016750176769678087,1
2023-04-07,2023-04-06,DOGEUSDT,0.018615875191202096,0.9968620102217514,0.00012194000000000001,-0.037709326,-0.0007019920980201924,-2.270019820815184e-06,1
2023-04-07,2023-04-06,DOTUSDT,0.11499783469670348,0.9961000382072869,0.00013398,-0.016571078,-0.0019056381402802903,-1.5407409892664332e-05,1
2023-04-07,2023-04-06,DYDXUSDT,-0.048150428328138914,1.4805961300441237,0.00029966,-0.04017158,0.0019342787126682926,1.4428757352810106e-05,1
2023-04-07,2023-04-06,FILUSDT,-0.05723049574158233,1.4169872077954553,0.00029211,0.033589374,-0.001922336541351455,1.6717600111073613e-05,1
2023-04-07,2023-04-06,FTMUSDT,-0.13610113427025644,1.6296901868752127,9.525999999999999e-05,0.009872755,-0.0013436931587390525,1.2964994050584627e-05,1
2023-04-07,2023-04-06,GALAUSDT,-0.10252896477654483,1.4956178530277295,0.0001382,-0.009682241,0.0009927101357765163,1.4169502932118495e-05,1
2023-04-07,2023-04-06,GMTUSDT,-0.043234318886955,1.3705970455200291,0.00012548,-0.00078642194,3.400041680121709e-05,5.425042333935114e-06,1
2023-04-07,2023-04-06,LDOUSDT,-0.0686329955282437,1.4951506789771623,0.00029684000000000004,-0.042026512,0.0028844054324563655,2.0373018392603863e-05,1
2023-04-07,2023-04-06,LINAUSDT,-0.006928650511347606,1.2467948251683576,0.0001957,-0.0060349926,4.181435480820458e-05,1.3559369050707266e-06,1
2023-04-07,2023-04-06,LINKUSDT,0.14911150875799387,0.9665960862919027,0.0001039,0.009312009,0.001388527776998934,-1.5492685759955562e-05,1
2023-04-07,2023-04-06,LTCUSDT,0.04035338035680063,1.0338716005209065,0.00010034,-0.0039595314,-0.00015978047783575305,-4.049058185001376e-06,1
2023-04-07,2023-04-06,MASKUSDT,-0.02792863922550077,1.4836181260182328,6.570999999999999e-05,-0.011589354,0.00032367488404504185,1.8351908835076553e-06,1
2023-04-07,2023-04-06,OPUSDT,-0.10524656963136447,1.5964380275738095,-9.910999999999999e-05,0.001105193,-0.00011631777715774548,-1.0430987516164533e-05,1
2023-04-07,2023-04-06,SOLUSDT,-0.0712627777120594,1.2980097749557271,-6.960000000000001e-05,-0.008491811,0.0006051500640759876,-4.9598893287593345e-06,1
2023-04-07,2023-04-06,XRPUSDT,0.08426932864894365,0.7442547389185586,4.209999999999997e-06,0.019096965,0.0016092884172737654,-3.547738736120525e-07,1
2023-04-08,2023-04-07,1000SHIBUSDT,0.10156399382488744,0.9758433060829657,0.00030000000000000003,-0.006134433,-0.0006230375362707153,-3.0469198147466235e-05,1
2023-04-08,2023-04-07,ADAUSDT,0.14086691174138777,0.9533422471242771,0.00029166,0.004697288,0.0006616924429720157,-4.1085243478493156e-05,1
2023-04-08,2023-04-07,ATOMUSDT,0.11882500796009318,0.9313789186292333,0.00025557,-0.0076978845,-0.0009147011821223168,-3.0368107284361013e-05,1
2023-04-08,2023-04-07,AVAXUSDT,0.04621388573229928,1.0397133393317586,0.0002074,-0.008468806,-0.0003913764240986296,-9.58475990087887e-06,1
2023-04-08,2023-04-07,BNBUSDT,0.3278123074897633,0.6887992858638954,-5.522e-05,0.00032231963,0.00010566034015527594,1.8101795619584733e-05,1
2023-04-08,2023-04-07,DOGEUSDT,0.018026598508710894,0.9965621580596994,0.00019468,-0.010587858,-0.00019086306588509297,-3.509418197675837e-06,1
2023-04-08,2023-04-07,DOTUSDT,0.11766524172157003,0.9912998363472889,1.4780000000000004e-05,-0.007777035,-0.0009150866761711593,-1.7390922726448054e-06,1
2023-04-08,2023-04-07,DYDXUSDT,-0.048877436332425944,1.4769062566918976,0.00025194,-0.015440824,0.0007547079135650455,1.231418130959139e-05,1
2023-04-08,2023-04-07,FILUSDT,-0.05542041458400783,1.4152059681749325,0.00030000000000000003,-0.0038029104,0.0002107588736052819,1.662612437520235e-05,1
2023-04-08,2023-04-07,FTMUSDT,-0.1352356581043647,1.625203164828722,0.00029388,-0.018248953,0.0024679091585557006,3.97430552037107e-05,1
2023-04-08,2023-04-07,GALAUSDT,-0.10298561005170792,1.4958468858302822,0.00030000000000000003,-0.008523434,0.0008777910914772276,3.089568301551238e-05,1
2023-04-08,2023-04-07,GMTUSDT,-0.04333148631073464,1.363812435034833,0.00016,-0.012329421,0.0005342521375469735,6.933037809717543e-06,1
2023-04-08,2023-04-07,LDOUSDT,-0.06973883269802149,1.4901139014140228,0.00015069,-0.040408906,0.002818069906837578,1.0508944699264859e-05,1
2023-04-08,2023-04-07,LINAUSDT,-0.006775339799091382,1.239167639885195,0.00030000000000000003,-0.09896781,0.0006705405619456142,2.0326019397274147e-06,1
2023-04-08,2023-04-07,LINKUSDT,0.14963762470842165,0.9643999619827368,0.00027215,-0.01900303,-0.002843568258401038,-4.0723879564396946e-05,1
2023-04-08,2023-04-07,LTCUSDT,0.039953395736291294,1.0335681753334063,0.00028959,-0.0077296486,-0.00030882570991527553,-1.1570103871272595e-05,1
2023-04-08,2023-04-07,MASKUSDT,-0.02773201447913226,1.484137294273434,0.00025033,-0.009305824,0.00025806923465825847,6.942155184561179e-06,1
2023-04-08,2023-04-07,OPUSDT,-0.10577022190318237,1.5926591606489815,-0.00016464,-0.012982474,0.0013731591250202891,-1.7414009334139947e-05,1
2023-04-08,2023-04-07,SOLUSDT,-0.07311237311520408,1.2928119250302248,0.00022836000000000002,-0.019967744,0.0014598891588760024,1.6695941524588005e-05,1
2023-04-08,2023-04-07,XRPUSDT,0.08334906966858698,0.7422596999485285,0.00013658000000000002,-0.015225536,-0.0012690342766396815,-1.138381593533561e-05,1
2023-04-09,2023-04-08,1000SHIBUSDT,0.10418539839042298,0.9594259767048514,0.00018219000000000002,0.008659627,0.0009022067189732795,-1.8981537732751166e-05,1
2023-04-09,2023-04-08,ADAUSDT,0.1383959680269511,0.9560022206025345,0.00020157,0.010649337,0.001473825362924233,-2.7896475275192532e-05,1
2023-04-09,2023-04-08,APTUSDT,-0.020377580699316555,1.2404376341606198,0.00027013,0.0039016625,-7.95064432260921e-05,5.504595874306381e-06,1
2023-04-09,2023-04-08,ATOMUSDT,0.12478669606526113,0.9330054121103353,0.00022114,0.005749811,0.0007174999117864389,-2.7595329967871846e-05,1
2023-04-09,2023-04-08,AVAXUSDT,0.04615448870939686,1.039398983706896,0.00016289,0.0047005294,0.00021695053061663723,-7.518104665873655e-06,1
2023-04-09,2023-04-08,BNBUSDT,0.3263756305698351,0.6853782661099442,0.0,0.0071850084,0.0023450116396396504,-0.0,1
2023-04-09,2023-04-08,DOGEUSDT,0.01766862624728601,0.9903618450449734,0.00016173,0.022509277,0.00039770800005816407,-2.857546922973567e-06,1
2023-04-09,2023-04-08,DOTUSDT,0.11888570482720996,0.9889180560214234,2.9449999999999998e-05,0.013553185,0.0016112799975592288,-3.5011840071613332e-06,1
2023-04-09,2023-04-08,DYDXUSDT,-0.055338659045151166,1.4841483407246785,0.00027780000000000003,0.013206696,-0.0007308408546818493,1.5373079482742995e-05,1
2023-04-09,2023-04-08,FILUSDT,-0.05513951368122069,1.4055738085251153,0.00019815000000000002,-0.0032969033,0.0001817896465215235,1.0925894635933882e-05,1
2023-04-09,2023-04-08,FTMUSDT,-0.13223457915065137,1.6170947557667534,5.5180000000000004e-05,0.006196034,-0.0008193299670229793,7.296704077532943e-06,1
2023-04-09,2023-04-08,GALAUSDT,-0.0884851631220767,1.4996815045702743,0.00017769999999999998,0.011883724,-0.001051533216779137,1.572381348679303e-05,1
2023-04-09,2023-04-08,GMTUSDT,-0.04151068484075151,1.3599948127481656,-0.00027897,-0.012217844,0.000507171067777741,-1.158023575002445e-05,1
2023-04-09,2023-04-08,LDOUSDT,-0.07730156216905673,1.5034831917515623,0.00028683,-0.016986897,0.0013131136911438046,2.2172407076950545e-05,1
2023-04-09,2023-04-08,LINKUSDT,0.14807387493586371,0.9580342766299863,0.00014851,0.010387406,0.0015381034203978841,-2.199045116672512e-05,1
2023-04-09,2023-04-08,LTCUSDT,0.04046572520214163,1.0240535068979697,0.00028541,0.0073447144,0.00029720919321871365,-1.1549322629943243e-05,1
2023-04-09,2023-04-08,MASKUSDT,-0.022941261244548032,1.4737267187931224,3.3e-05,0.059177168,-0.001357598864231097,7.570616210700851e-07,1
2023-04-09,2023-04-08,OPUSDT,-0.10736835412448174,1.599365788971761,6.88e-05,0.020132462,-0.0021615892624671515,7.3869427637643445e-06,1
2023-04-09,2023-04-08,SOLUSDT,-0.07007574820977694,1.2892863008078637,8.441e-05,0.0126342205,-0.0008853524569024137,5.915093906387271e-06,1
2023-04-09,2023-04-08,XRPUSDT,0.08277711904969372,0.7402908708450046,1.1470000000000004e-05,0.0009911266,8.204260777634627e-05,-9.494535554999873e-07,1
2023-04-10,2023-04-09,1000SHIBUSDT,0.13702016288126348,0.9524071910412386,0.00030000000000000003,0.016896501,0.0023151613442879775,-4.110604886437905e-05,1
2023-04-10,2023-04-09,ADAUSDT,0.1026563794237826,0.9559391803629846,0.00012595,0.02030334,0.00208426743915456,-1.2929570988425418e-05,1
2023-04-10,2023-04-09,ATOMUSDT,0.13027120971481987,0.9238167433344033,0.00028564,0.013793055,0.001796837956359825,-3.721066834294115e-05,1
2023-04-10,2023-04-09,AVAXUSDT,0.04752993309169174,1.0316185560819797,0.00030000000000000003,0.023221292,0.0011037064361294618,-1.4258979927507524e-05,1
2023-04-10,2023-04-09,BNBUSDT,0.3224365567520835,0.6805480122661307,0.0,0.018873941,0.006085648597807594,-0.0,1
2023-04-10,2023-04-09,DOGEUSDT,0.017085084485691612,0.9878435217425525,0.00030000000000000003,0.019006373,0.00032472549463506445,-5.1255253457074845e-06,1
2023-04-10,2023-04-09,DOTUSDT,0.12598112238818254,0.9838506158206287,9.643e-05,0.012566469,0.0015831378285626402,-1.2148359631892442e-05,1
2023-04-10,2023-04-09,DYDXUSDT,-0.058276478634601996,1.4753141290908494,0.00030000000000000003,0.04154786,-0.002421263030979584,1.74829435903806e-05,1
2023-04-10,2023-04-09,FILUSDT,-0.0549682376868816,1.4057130839961909,0.00030000000000000003,0.07433845,-0.004086253645374576,1.649047130606448e-05,1
2023-04-10,2023-04-09,FTMUSDT,-0.1356214467243003,1.6123328167522035,0.00028847,0.04728397,-0.0064127203937949465,3.9122718736558905e-05,1
2023-04-10,2023-04-09,GALAUSDT,-0.0883900812717419,1.4933272665324875,0.00030000000000000003,0.03648178,-0.00322462741682087,2.651702438152257e-05,1
2023-04-10,2023-04-09,GMTUSDT,-0.04118661481483273,1.3509967450610874,0.00025169,0.020973414,-0.0008638239312932893,1.036625908274525e-05,1
2023-04-10,2023-04-09,LDOUSDT,-0.07805571111049778,1.4935636695730934,0.00027221,0.050475728,-0.003939918824653744,2.12475451213886e-05,1
